335,272,Xã Phụng Thượng,20
336,272,Xã Tam Thuấn,20
337,272,Xã Tam Hiệp,20
338,272,Xã Hiệp Thuận,20
339,272,Xã Liên Hiệp,20
340,273,Thị trấn Phùng,21
341,273,Xã Trung Châu,21
342,273,Xã Thọ An,21
343,273,Xã Thọ Xuân,21
344,273,Xã Hồng Hà,21
345,273,Xã Liên Hồng,21
346,273,Xã Liên Hà,21
347,273,Xã Hạ Mỗ,21
348,273,Xã Liên Trung,21
349,273,Xã Phương Đình,21
350,273,Xã Thượng Mỗ,21
351,273,Xã Tân Hội,21
352,273,Xã Tân Lập,21
353,273,Xã Đan Phượng,21
354,273,Xã Đồng Tháp,21
355,273,Xã Song Phượng,21
356,274,Thị trấn Trạm Trôi,22
357,274,Xã Đức Thượng,22
358,274,Xã Minh Khai,22
359,274,Xã Dương Liễu,22
360,274,Xã Di Trạch,22
361,274,Xã Đức Giang,22
362,274,Xã Cát Quế,22
363,274,Xã Kim Chung,22
364,274,Xã Yên Sở,22
365,274,Xã Sơn Đồng,22
366,274,Xã Vân Canh,22
367,274,Xã Đắc Sở,22
368,274,Xã Lại Yên,22
369,274,Xã Tiền Yên,22
370,274,Xã Song Phương,22
371,274,Xã An Khánh,22
372,274,Xã An Thượng,22
373,274,Xã Vân Côn,22
374,274,Xã La Phù,22
375,274,Xã Đông La,22
376,275,Xã Đông Xuân,23
377,275,Thị trấn Quốc Oai,23
378,275,Xã Sài Sơn,23
379,275,Xã Phượng Cách,23
380,275,Xã Yên Sơn,23
381,275,Xã Ngọc Liệp,23
382,275,Xã Ngọc Mỹ,23
383,275,Xã Liệp Tuyết,23
384,275,Xã Thạch Thán,23
385,275,Xã Đồng Quang,23
386,275,Xã Phú Cát,23
387,275,Xã Tuyết Nghĩa,23
388,275,Xã Nghĩa Hương,23
389,275,Xã Cộng Hòa,23
390,275,Xã Tân Phú,23
391,275,Xã Đại Thành,23
392,275,Xã Phú Mãn,23
393,275,Xã Cấn Hữu,23
394,275,Xã Tân Hòa,23
395,275,Xã Hòa Thạch,23
396,275,Xã Đông Yên,23
397,276,Xã Yên Trung,24
398,276,Xã Yên Bình,24
399,276,Xã Tiến Xuân,24
400,276,Thị trấn Liên Quan,24
401,276,Xã Đại Đồng,24
402,276,Xã Cẩm Yên,24
403,276,Xã Lại Thượng,24
404,276,Xã Phú Kim,24
405,276,Xã Hương Ngải,24
406,276,Xã Canh Nậu,24
407,276,Xã Kim Quan,24
408,276,Xã Dị Nậu,24
409,276,Xã Bình Yên,24
410,276,Xã Chàng Sơn,24
411,276,Xã Thạch Hoà,24
412,276,Xã Cần Kiệm,24
413,276,Xã Hữu Bằng,24
414,276,Xã Phùng Xá,24
415,276,Xã Tân Xã,24
416,276,Xã Thạch Xá,24
417,276,Xã Bình Phú,24
418,276,Xã Hạ Bằng,24
419,276,Xã Đồng Trúc,24
420,277,Thị trấn Chúc Sơn,25
421,277,Thị trấn Xuân Mai,25
422,277,Xã Phụng Châu,25
423,277,Xã Tiên Phương,25
424,277,Xã Đông Sơn,25
425,277,Xã Đông Phương Yên,25
426,277,Xã Phú Nghĩa,25
427,277,Xã Trường Yên,25
428,277,Xã Ngọc Hòa,25
429,277,Xã Thủy Xuân Tiên,25
430,277,Xã Thanh Bình,25
431,277,Xã Trung Hòa,25
432,277,Xã Đại Yên,25
433,277,Xã Thụy Hương,25
434,277,Xã Tốt Động,25
435,277,Xã Lam Điền,25
436,277,Xã Tân Tiến,25
437,277,Xã Nam Phương Tiến,25
438,277,Xã Hợp Đồng,25
439,277,Xã Hoàng Văn Thụ,25
440,277,Xã Hoàng Diệu,25
441,277,Xã Hữu Văn,25
442,277,Xã Quảng Bị,25
443,277,Xã Mỹ Lương,25
444,277,Xã Thượng Vực,25
445,277,Xã Hồng Phong,25
446,277,Xã Đồng Phú,25
447,277,Xã Trần Phú,25
448,277,Xã Văn Võ,25
449,277,Xã Đồng Lạc,25
450,277,Xã Hòa Chính,25
451,277,Xã Phú Nam An,25
452,278,Thị trấn Kim Bài,26
453,278,Xã Cự Khê,26
454,278,Xã Bích Hòa,26
455,278,Xã Mỹ Hưng,26
456,278,Xã Cao Viên,26
457,278,Xã Bình Minh,26
458,278,Xã Tam Hưng,26
459,278,Xã Thanh Cao,26
460,278,Xã Thanh Thùy,26
461,278,Xã Thanh Mai,26
462,278,Xã Thanh Văn,26
463,278,Xã Đỗ Động,26
464,278,Xã Kim An,26
465,278,Xã Kim Thư,26
466,278,Xã Phương Trung,26
467,278,Xã Tân Ước,26
468,278,Xã Dân Hòa,26
469,278,Xã Liên Châu,26
470,278,Xã Cao Dương,26
471,278,Xã Xuân Dương,26
472,278,Xã Hồng Dương,26
473,279,Thị trấn Thường Tín,27
474,279,Xã Ninh Sở,27
475,279,Xã Nhị Khê,27
476,279,Xã Duyên Thái,27
477,279,Xã Khánh Hà,27
478,279,Xã Hòa Bình,27
479,279,Xã Văn Bình,27
480,279,Xã Hiền Giang,27
481,279,Xã Hồng Vân,27
482,279,Xã Vân Tảo,27
483,279,Xã Liên Phương,27
484,279,Xã Văn Phú,27
485,279,Xã Tự Nhiên,27
486,279,Xã Tiền Phong,27
487,279,Xã Hà Hồi,27
488,279,Xã Thư Phú,27
489,279,Xã Nguyễn Trãi,27
490,279,Xã Quất Động,27
491,279,Xã Chương Dương,27
492,279,Xã Tân Minh,27
493,279,Xã Lê Lợi,27
494,279,Xã Thắng Lợi,27
495,279,Xã Dũng Tiến,27
496,279,Xã Thống Nhất,27
497,279,Xã Nghiêm Xuyên,27
498,279,Xã Tô Hiệu,27
499,279,Xã Văn Tự,27
500,279,Xã Vạn Điểm,27
501,279,Xã Minh Cường,27
502,280,Thị trấn Phú Minh,28
503,280,Thị trấn Phú Xuyên,28
504,280,Xã Hồng Minh,28
505,280,Xã Phượng Dực,28
506,280,Xã Nam Tiến,28
507,280,Xã Tri Trung,28
508,280,Xã Đại Thắng,28
509,280,Xã Phú Túc,28
510,280,Xã Văn Hoàng,28
511,280,Xã Hồng Thái,28
512,280,Xã Hoàng Long,28
513,280,Xã Quang Trung,28
514,280,Xã Nam Phong,28
515,280,Xã Nam Triều,28
516,280,Xã Tân Dân,28
517,280,Xã Sơn Hà,28
518,280,Xã Chuyên Mỹ,28
519,280,Xã Khai Thái,28
520,280,Xã Phúc Tiến,28
521,280,Xã Vân Từ,28
522,280,Xã Tri Thủy,28
523,280,Xã Đại Xuyên,28
524,280,Xã Phú Yên,28
525,280,Xã Bạch Hạ,28
526,280,Xã Quang Lãng,28
